id,lumped_kWh,phase1_kWh,phase2_kWh,phase3_kWh,measurement_id,measurement_Id,device_Id,headend_Id,intervalEnd,intervalStart,source,timestamp_created,timestamp_received,measurementCategory_id,Label
712098,4.24,0,0,0,2902466,2902466,11374475,Janitza_HE,8/1/2023 10:45,8/1/2023 10:30,Janitza,8/1/2023 10:45,8/2/2023 9:30,3,E3
712107,4.49,0,0,0,2902484,2902484,11374475,Janitza_HE,8/1/2023 11:00,8/1/2023 10:45,Janitza,8/1/2023 11:00,8/2/2023 9:30,3,E3
712116,4.965,0,0,0,2902502,2902502,11374475,Janitza_HE,8/1/2023 11:15,8/1/2023 11:00,Janitza,8/1/2023 11:15,8/2/2023 9:30,3,E3
712125,5.03,0,0,0,2902520,2902520,11374475,Janitza_HE,8/1/2023 11:30,8/1/2023 11:15,Janitza,8/1/2023 11:30,8/2/2023 9:30,3,E3
712134,5.395,0,0,0,2902538,2902538,11374475,Janitza_HE,8/1/2023 11:45,8/1/2023 11:30,Janitza,8/1/2023 11:45,8/2/2023 9:30,3,E3
712143,5.02,0,0,0,2902556,2902556,11374475,Janitza_HE,8/1/2023 12:00,8/1/2023 11:45,Janitza,8/1/2023 12:00,8/2/2023 9:30,3,E3
712152,4.83,0,0,0,2902574,2902574,11374475,Janitza_HE,8/1/2023 12:15,8/1/2023 12:00,Janitza,8/1/2023 12:15,8/2/2023 9:30,3,E3
712161,4.855,0,0,0,2902592,2902592,11374475,Janitza_HE,8/1/2023 12:30,8/1/2023 12:15,Janitza,8/1/2023 12:30,8/2/2023 9:30,3,E3
712170,5.21,0,0,0,2902610,2902610,11374475,Janitza_HE,8/1/2023 12:45,8/1/2023 12:30,Janitza,8/1/2023 12:45,8/2/2023 9:30,3,E3
712179,4.9,0,0,0,2902627,2902627,11374475,Janitza_HE,8/1/2023 13:00,8/1/2023 12:45,Janitza,8/1/2023 13:00,8/2/2023 9:30,3,E3
712188,4.94,0,0,0,2902644,2902644,11374475,Janitza_HE,8/1/2023 13:15,8/1/2023 13:00,Janitza,8/1/2023 13:15,8/2/2023 9:30,3,E3
712197,5.12,0,0,0,2902662,2902662,11374475,Janitza_HE,8/1/2023 13:30,8/1/2023 13:15,Janitza,8/1/2023 13:30,8/2/2023 9:30,3,E3
712215,3.945,0,0,0,2902697,2902697,11374475,Janitza_HE,8/1/2023 14:00,8/1/2023 13:45,Janitza,8/1/2023 14:00,8/2/2023 9:30,3,E3
712224,3.015,0,0,0,2902714,2902714,11374475,Janitza_HE,8/1/2023 14:15,8/1/2023 14:00,Janitza,8/1/2023 14:15,8/2/2023 9:30,3,E3
712233,2.52,0,0,0,2902731,2902731,11374475,Janitza_HE,8/1/2023 14:30,8/1/2023 14:15,Janitza,8/1/2023 14:30,8/2/2023 9:30,3,E3
712241,2.16,0,0,0,2902747,2902747,11374475,Janitza_HE,8/1/2023 14:45,8/1/2023 14:30,Janitza,8/1/2023 14:45,8/2/2023 9:30,3,E3
712250,1.9,0,0,0,2902765,2902765,11374475,Janitza_HE,8/1/2023 15:00,8/1/2023 14:45,Janitza,8/1/2023 15:00,8/2/2023 9:30,3,E3
712259,1.615,0,0,0,2902782,2902782,11374475,Janitza_HE,8/1/2023 15:15,8/1/2023 15:00,Janitza,8/1/2023 15:15,8/2/2023 9:30,3,E3
712268,1.35,0,0,0,2902799,2902799,11374475,Janitza_HE,8/1/2023 15:30,8/1/2023 15:15,Janitza,8/1/2023 15:30,8/2/2023 9:30,3,E3
712277,1.215,0,0,0,2902816,2902816,11374475,Janitza_HE,8/1/2023 15:45,8/1/2023 15:30,Janitza,8/1/2023 15:45,8/2/2023 9:30,3,E3
712286,1.32,0,0,0,2902833,2902833,11374475,Janitza_HE,8/1/2023 16:00,8/1/2023 15:45,Janitza,8/1/2023 16:00,8/2/2023 9:30,3,E3
712295,1.18,0,0,0,2902850,2902850,11374475,Janitza_HE,8/1/2023 16:15,8/1/2023 16:00,Janitza,8/1/2023 16:15,8/2/2023 9:30,3,E3
712304,0.96,0,0,0,2902867,2902867,11374475,Janitza_HE,8/1/2023 16:30,8/1/2023 16:15,Janitza,8/1/2023 16:30,8/2/2023 9:30,3,E3
712322,1,0,0,0,2902901,2902901,11374475,Janitza_HE,8/1/2023 17:00,8/1/2023 16:45,Janitza,8/1/2023 17:00,8/2/2023 9:30,3,E3
712331,1.09,0,0,0,2902918,2902918,11374475,Janitza_HE,8/1/2023 17:15,8/1/2023 17:00,Janitza,8/1/2023 17:15,8/2/2023 9:30,3,E3
712340,1.015,0,0,0,2902935,2902935,11374475,Janitza_HE,8/1/2023 17:30,8/1/2023 17:15,Janitza,8/1/2023 17:30,8/2/2023 9:30,3,E3
712349,1.025,0,0,0,2902952,2902952,11374475,Janitza_HE,8/1/2023 17:45,8/1/2023 17:30,Janitza,8/1/2023 17:45,8/2/2023 9:30,3,E3
712358,0.995,0,0,0,2902969,2902969,11374475,Janitza_HE,8/1/2023 18:00,8/1/2023 17:45,Janitza,8/1/2023 18:00,8/2/2023 9:30,3,E3
712367,0.93,0,0,0,2902986,2902986,11374475,Janitza_HE,8/1/2023 18:15,8/1/2023 18:00,Janitza,8/1/2023 18:15,8/2/2023 9:30,3,E3
712376,0.94,0,0,0,2903003,2903003,11374475,Janitza_HE,8/1/2023 18:30,8/1/2023 18:15,Janitza,8/1/2023 18:30,8/2/2023 9:30,3,E3
712394,0.925,0,0,0,2903037,2903037,11374475,Janitza_HE,8/1/2023 19:00,8/1/2023 18:45,Janitza,8/1/2023 19:00,8/2/2023 9:30,3,E3
712403,0.915,0,0,0,2903054,2903054,11374475,Janitza_HE,8/1/2023 19:15,8/1/2023 19:00,Janitza,8/1/2023 19:15,8/2/2023 9:30,3,E3
712412,0.91,0,0,0,2903071,2903071,11374475,Janitza_HE,8/1/2023 19:30,8/1/2023 19:15,Janitza,8/1/2023 19:30,8/2/2023 9:30,3,E3
712421,0.78,0,0,0,2903088,2903088,11374475,Janitza_HE,8/1/2023 19:45,8/1/2023 19:30,Janitza,8/1/2023 19:45,8/2/2023 9:30,3,E3
712438,0.785,0,0,0,2903121,2903121,11374475,Janitza_HE,8/1/2023 20:15,8/1/2023 20:00,Janitza,8/1/2023 20:15,8/2/2023 9:30,3,E3
712447,0.815,0,0,0,2903138,2903138,11374475,Janitza_HE,8/1/2023 20:30,8/1/2023 20:15,Janitza,8/1/2023 20:30,8/2/2023 9:30,3,E3
712455,0.75,0,0,0,2903154,2903154,11374475,Janitza_HE,8/1/2023 20:45,8/1/2023 20:30,Janitza,8/1/2023 20:45,8/2/2023 9:30,3,E3
712464,0.955,0,0,0,2903171,2903171,11374475,Janitza_HE,8/1/2023 21:00,8/1/2023 20:45,Janitza,8/1/2023 21:00,8/2/2023 9:30,3,E3
712482,0.75,0,0,0,2903205,2903205,11374475,Janitza_HE,8/1/2023 21:30,8/1/2023 21:15,Janitza,8/1/2023 21:30,8/2/2023 9:30,3,E3
712491,0.76,0,0,0,2903222,2903222,11374475,Janitza_HE,8/1/2023 21:45,8/1/2023 21:30,Janitza,8/1/2023 21:45,8/2/2023 9:30,3,E3
712500,0.815,0,0,0,2903239,2903239,11374475,Janitza_HE,8/1/2023 22:00,8/1/2023 21:45,Janitza,8/1/2023 22:00,8/2/2023 9:30,3,E3
709318,10.5,0,0,0,2893312,2893312,11374477,Janitza_HE,7/30/2023 22:15,7/30/2023 22:00,Janitza,7/30/2023 22:15,8/1/2023 9:30,3,normal
709328,10.8,0,0,0,2893330,2893330,11374477,Janitza_HE,7/30/2023 22:30,7/30/2023 22:15,Janitza,7/30/2023 22:30,8/1/2023 9:30,3,normal
709338,10.8,0,0,0,2893348,2893348,11374477,Janitza_HE,7/30/2023 22:45,7/30/2023 22:30,Janitza,7/30/2023 22:45,8/1/2023 9:30,3,normal
709348,10.8,0,0,0,2893366,2893366,11374477,Janitza_HE,7/30/2023 23:00,7/30/2023 22:45,Janitza,7/30/2023 23:00,8/1/2023 9:30,3,normal
709358,10.5,0,0,0,2893384,2893384,11374477,Janitza_HE,7/30/2023 23:15,7/30/2023 23:00,Janitza,7/30/2023 23:15,8/1/2023 9:30,3,normal
709368,10.5,0,0,0,2893402,2893402,11374477,Janitza_HE,7/30/2023 23:30,7/30/2023 23:15,Janitza,7/30/2023 23:30,8/1/2023 9:30,3,normal
709378,10.2,0,0,0,2893419,2893419,11374477,Janitza_HE,7/30/2023 23:45,7/30/2023 23:30,Janitza,7/30/2023 23:45,8/1/2023 9:30,3,normal
709388,9.9,0,0,0,2893437,2893437,11374477,Janitza_HE,7/31/2023 0:00,7/30/2023 23:45,Janitza,7/31/2023 0:00,8/1/2023 9:30,3,normal
709398,10.2,0,0,0,2893455,2893455,11374477,Janitza_HE,7/31/2023 0:15,7/31/2023 0:00,Janitza,7/31/2023 0:15,8/1/2023 9:30,3,normal
709408,10.5,0,0,0,2893472,2893472,11374477,Janitza_HE,7/31/2023 0:30,7/31/2023 0:15,Janitza,7/31/2023 0:30,8/1/2023 9:30,3,normal
709418,10.2,0,0,0,2893490,2893490,11374477,Janitza_HE,7/31/2023 0:45,7/31/2023 0:30,Janitza,7/31/2023 0:45,8/1/2023 9:30,3,normal
709428,10.8,0,0,0,2893508,2893508,11374477,Janitza_HE,7/31/2023 1:00,7/31/2023 0:45,Janitza,7/31/2023 1:00,8/1/2023 9:30,3,normal
709438,10.5,0,0,0,2893526,2893526,11374477,Janitza_HE,7/31/2023 1:15,7/31/2023 1:00,Janitza,7/31/2023 1:15,8/1/2023 9:30,3,normal
709448,10.2,0,0,0,2893544,2893544,11374477,Janitza_HE,7/31/2023 1:30,7/31/2023 1:15,Janitza,7/31/2023 1:30,8/1/2023 9:30,3,normal
709458,10.5,0,0,0,2893562,2893562,11374477,Janitza_HE,7/31/2023 1:45,7/31/2023 1:30,Janitza,7/31/2023 1:45,8/1/2023 9:30,3,normal
709468,10.35,0,0,0,2893580,2893580,11374477,Janitza_HE,7/31/2023 2:00,7/31/2023 1:45,Janitza,7/31/2023 2:00,8/1/2023 9:30,3,normal
709478,10.2,0,0,0,2893598,2893598,11374477,Janitza_HE,7/31/2023 2:15,7/31/2023 2:00,Janitza,7/31/2023 2:15,8/1/2023 9:30,3,normal
709488,10.5,0,0,0,2893616,2893616,11374477,Janitza_HE,7/31/2023 2:30,7/31/2023 2:15,Janitza,7/31/2023 2:30,8/1/2023 9:30,3,normal
709498,10.95,0,0,0,2893634,2893634,11374477,Janitza_HE,7/31/2023 2:45,7/31/2023 2:30,Janitza,7/31/2023 2:45,8/1/2023 9:30,3,normal
709508,10.8,0,0,0,2893651,2893651,11374477,Janitza_HE,7/31/2023 3:00,7/31/2023 2:45,Janitza,7/31/2023 3:00,8/1/2023 9:30,3,normal
709528,11.25,0,0,0,2893686,2893686,11374477,Janitza_HE,7/31/2023 3:30,7/31/2023 3:15,Janitza,7/31/2023 3:30,8/1/2023 9:30,3,normal
709538,11.55,0,0,0,2893704,2893704,11374477,Janitza_HE,7/31/2023 3:45,7/31/2023 3:30,Janitza,7/31/2023 3:45,8/1/2023 9:30,3,normal
709548,13.35,0,0,0,2893722,2893722,11374477,Janitza_HE,7/31/2023 4:00,7/31/2023 3:45,Janitza,7/31/2023 4:00,8/1/2023 9:30,3,normal
709558,13.05,0,0,0,2893739,2893739,11374477,Janitza_HE,7/31/2023 4:15,7/31/2023 4:00,Janitza,7/31/2023 4:15,8/1/2023 9:30,3,normal
709568,13.5,0,0,0,2893757,2893757,11374477,Janitza_HE,7/31/2023 4:30,7/31/2023 4:15,Janitza,7/31/2023 4:30,8/1/2023 9:30,3,normal
709578,13.95,0,0,0,2893776,2893776,11374477,Janitza_HE,7/31/2023 4:45,7/31/2023 4:30,Janitza,7/31/2023 4:45,8/1/2023 9:30,3,normal
709598,14.85,0,0,0,2893814,2893814,11374477,Janitza_HE,7/31/2023 5:15,7/31/2023 5:00,Janitza,7/31/2023 5:15,8/1/2023 9:30,3,normal
709608,16.65,0,0,0,2893833,2893833,11374477,Janitza_HE,7/31/2023 5:30,7/31/2023 5:15,Janitza,7/31/2023 5:30,8/1/2023 9:30,3,normal
709618,17.55,0,0,0,2893852,2893852,11374477,Janitza_HE,7/31/2023 5:45,7/31/2023 5:30,Janitza,7/31/2023 5:45,8/1/2023 9:30,3,normal
709638,20.1,0,0,0,2893891,2893891,11374477,Janitza_HE,7/31/2023 6:15,7/31/2023 6:00,Janitza,7/31/2023 6:15,8/1/2023 9:30,3,normal
709648,23.25,0,0,0,2893911,2893911,11374477,Janitza_HE,7/31/2023 6:30,7/31/2023 6:15,Janitza,7/31/2023 6:30,8/1/2023 9:30,3,normal
709668,22.95,0,0,0,2893951,2893951,11374477,Janitza_HE,7/31/2023 7:00,7/31/2023 6:45,Janitza,7/31/2023 7:00,8/1/2023 9:30,3,normal
709678,22.35,0,0,0,2893971,2893971,11374477,Janitza_HE,7/31/2023 7:15,7/31/2023 7:00,Janitza,7/31/2023 7:15,8/1/2023 9:30,3,normal
709688,21.15,0,0,0,2893991,2893991,11374477,Janitza_HE,7/31/2023 7:30,7/31/2023 7:15,Janitza,7/31/2023 7:30,8/1/2023 9:30,3,normal
709698,21.3,0,0,0,2894011,2894011,11374477,Janitza_HE,7/31/2023 7:45,7/31/2023 7:30,Janitza,7/31/2023 7:45,8/1/2023 9:30,3,normal
709718,22.95,0,0,0,2894051,2894051,11374477,Janitza_HE,7/31/2023 8:15,7/31/2023 8:00,Janitza,7/31/2023 8:15,8/1/2023 9:30,3,normal
709728,22.5,0,0,0,2894071,2894071,11374477,Janitza_HE,7/31/2023 8:30,7/31/2023 8:15,Janitza,7/31/2023 8:30,8/1/2023 9:30,3,normal
709738,23.1,0,0,0,2894091,2894091,11374477,Janitza_HE,7/31/2023 8:45,7/31/2023 8:30,Janitza,7/31/2023 8:45,8/1/2023 9:30,3,normal
709748,22.8,0,0,0,2894111,2894111,11374477,Janitza_HE,7/31/2023 9:00,7/31/2023 8:45,Janitza,7/31/2023 9:00,8/1/2023 9:30,3,normal
709758,21.75,0,0,0,2894131,2894131,11374477,Janitza_HE,7/31/2023 9:15,7/31/2023 9:00,Janitza,7/31/2023 9:15,8/1/2023 9:30,3,normal
709768,24.6,0,0,0,2894151,2894151,11374477,Janitza_HE,7/31/2023 9:30,7/31/2023 9:15,Janitza,7/31/2023 9:30,8/1/2023 9:30,3,normal
709778,23.4,0,0,0,2894171,2894171,11374477,Janitza_HE,7/31/2023 9:45,7/31/2023 9:30,Janitza,7/31/2023 9:45,8/1/2023 9:30,3,normal
709788,20.4,0,0,0,2894191,2894191,11374477,Janitza_HE,7/31/2023 10:00,7/31/2023 9:45,Janitza,7/31/2023 10:00,8/1/2023 9:30,3,normal
709798,19.8,0,0,0,2894211,2894211,11374477,Janitza_HE,7/31/2023 10:15,7/31/2023 10:00,Janitza,7/31/2023 10:15,8/1/2023 9:30,3,normal
709808,20.1,0,0,0,2894230,2894230,11374477,Janitza_HE,7/31/2023 10:30,7/31/2023 10:15,Janitza,7/31/2023 10:30,8/1/2023 9:30,3,normal
709818,19.5,0,0,0,2894249,2894249,11374477,Janitza_HE,7/31/2023 10:45,7/31/2023 10:30,Janitza,7/31/2023 10:45,8/1/2023 9:30,3,normal
709828,19.95,0,0,0,2894269,2894269,11374477,Janitza_HE,7/31/2023 11:00,7/31/2023 10:45,Janitza,7/31/2023 11:00,8/1/2023 9:30,3,normal
709838,20.85,0,0,0,2894288,2894288,11374477,Janitza_HE,7/31/2023 11:15,7/31/2023 11:00,Janitza,7/31/2023 11:15,8/1/2023 9:30,3,normal
709848,18.9,0,0,0,2894308,2894308,11374477,Janitza_HE,7/31/2023 11:30,7/31/2023 11:15,Janitza,7/31/2023 11:30,8/1/2023 9:30,3,normal
709858,20.7,0,0,0,2894327,2894327,11374477,Janitza_HE,7/31/2023 11:45,7/31/2023 11:30,Janitza,7/31/2023 11:45,8/1/2023 9:30,3,normal
709868,19.8,0,0,0,2894346,2894346,11374477,Janitza_HE,7/31/2023 12:00,7/31/2023 11:45,Janitza,7/31/2023 12:00,8/1/2023 9:30,3,normal
709878,19.2,0,0,0,2894366,2894366,11374477,Janitza_HE,7/31/2023 12:15,7/31/2023 12:00,Janitza,7/31/2023 12:15,8/1/2023 9:30,3,normal
709888,19.05,0,0,0,2894385,2894385,11374477,Janitza_HE,7/31/2023 12:30,7/31/2023 12:15,Janitza,7/31/2023 12:30,8/1/2023 9:30,3,normal
709898,19.2,0,0,0,2894404,2894404,11374477,Janitza_HE,7/31/2023 12:45,7/31/2023 12:30,Janitza,7/31/2023 12:45,8/1/2023 9:30,3,normal
709907,19.35,0,0,0,2894422,2894422,11374477,Janitza_HE,7/31/2023 13:00,7/31/2023 12:45,Janitza,7/31/2023 13:00,8/1/2023 9:30,3,normal
709917,18.6,0,0,0,2894442,2894442,11374477,Janitza_HE,7/31/2023 13:15,7/31/2023 13:00,Janitza,7/31/2023 13:15,8/1/2023 9:30,3,normal
709927,19.05,0,0,0,2894461,2894461,11374477,Janitza_HE,7/31/2023 13:30,7/31/2023 13:15,Janitza,7/31/2023 13:30,8/1/2023 9:30,3,normal
709937,19.5,0,0,0,2894481,2894481,11374477,Janitza_HE,7/31/2023 13:45,7/31/2023 13:30,Janitza,7/31/2023 13:45,8/1/2023 9:30,3,normal
709947,17.85,0,0,0,2894501,2894501,11374477,Janitza_HE,7/31/2023 14:00,7/31/2023 13:45,Janitza,7/31/2023 14:00,8/1/2023 9:30,3,normal
709957,20.1,0,0,0,2894520,2894520,11374477,Janitza_HE,7/31/2023 14:15,7/31/2023 14:00,Janitza,7/31/2023 14:15,8/1/2023 9:30,3,normal
709967,19.05,0,0,0,2894539,2894539,11374477,Janitza_HE,7/31/2023 14:30,7/31/2023 14:15,Janitza,7/31/2023 14:30,8/1/2023 9:30,3,normal
709977,17.55,0,0,0,2894559,2894559,11374477,Janitza_HE,7/31/2023 14:45,7/31/2023 14:30,Janitza,7/31/2023 14:45,8/1/2023 9:30,3,normal
709987,16.35,0,0,0,2894578,2894578,11374477,Janitza_HE,7/31/2023 15:00,7/31/2023 14:45,Janitza,7/31/2023 15:00,8/1/2023 9:30,3,normal
709997,15.6,0,0,0,2894597,2894597,11374477,Janitza_HE,7/31/2023 15:15,7/31/2023 15:00,Janitza,7/31/2023 15:15,8/1/2023 9:30,3,normal
710027,15.6,0,0,0,2894655,2894655,11374477,Janitza_HE,7/31/2023 16:00,7/31/2023 15:45,Janitza,7/31/2023 16:00,8/1/2023 9:30,3,normal
710037,13.95,0,0,0,2894674,2894674,11374477,Janitza_HE,7/31/2023 16:15,7/31/2023 16:00,Janitza,7/31/2023 16:15,8/1/2023 9:30,3,normal
710047,13.35,0,0,0,2894693,2894693,11374477,Janitza_HE,7/31/2023 16:30,7/31/2023 16:15,Janitza,7/31/2023 16:30,8/1/2023 9:30,3,normal
710057,12.3,0,0,0,2894712,2894712,11374477,Janitza_HE,7/31/2023 16:45,7/31/2023 16:30,Janitza,7/31/2023 16:45,8/1/2023 9:30,3,normal
710067,12.15,0,0,0,2894731,2894731,11374477,Janitza_HE,7/31/2023 17:00,7/31/2023 16:45,Janitza,7/31/2023 17:00,8/1/2023 9:30,3,normal
710077,13.05,0,0,0,2894750,2894750,11374477,Janitza_HE,7/31/2023 17:15,7/31/2023 17:00,Janitza,7/31/2023 17:15,8/1/2023 9:30,3,normal
710087,12.45,0,0,0,2894769,2894769,11374477,Janitza_HE,7/31/2023 17:30,7/31/2023 17:15,Janitza,7/31/2023 17:30,8/1/2023 9:30,3,normal
710097,12.75,0,0,0,2894788,2894788,11374477,Janitza_HE,7/31/2023 17:45,7/31/2023 17:30,Janitza,7/31/2023 17:45,8/1/2023 9:30,3,normal
710107,12.9,0,0,0,2894807,2894807,11374477,Janitza_HE,7/31/2023 18:00,7/31/2023 17:45,Janitza,7/31/2023 18:00,8/1/2023 9:30,3,normal
710117,15.9,0,0,0,2894826,2894826,11374477,Janitza_HE,7/31/2023 18:15,7/31/2023 18:00,Janitza,7/31/2023 18:15,8/1/2023 9:30,3,normal
710127,14.7,0,0,0,2894845,2894845,11374477,Janitza_HE,7/31/2023 18:30,7/31/2023 18:15,Janitza,7/31/2023 18:30,8/1/2023 9:30,3,normal
710137,14.25,0,0,0,2894864,2894864,11374477,Janitza_HE,7/31/2023 18:45,7/31/2023 18:30,Janitza,7/31/2023 18:45,8/1/2023 9:30,3,normal
710157,15.15,0,0,0,2894902,2894902,11374477,Janitza_HE,7/31/2023 19:15,7/31/2023 19:00,Janitza,7/31/2023 19:15,8/1/2023 9:30,3,normal
710167,15,0,0,0,2894921,2894921,11374477,Janitza_HE,7/31/2023 19:30,7/31/2023 19:15,Janitza,7/31/2023 19:30,8/1/2023 9:30,3,normal
710177,13.65,0,0,0,2894940,2894940,11374477,Janitza_HE,7/31/2023 19:45,7/31/2023 19:30,Janitza,7/31/2023 19:45,8/1/2023 9:30,3,normal
710187,12.6,0,0,0,2894959,2894959,11374477,Janitza_HE,7/31/2023 20:00,7/31/2023 19:45,Janitza,7/31/2023 20:00,8/1/2023 9:30,3,normal
710197,11.7,0,0,0,2894978,2894978,11374477,Janitza_HE,7/31/2023 20:15,7/31/2023 20:00,Janitza,7/31/2023 20:15,8/1/2023 9:30,3,normal
710207,11.1,0,0,0,2894997,2894997,11374477,Janitza_HE,7/31/2023 20:30,7/31/2023 20:15,Janitza,7/31/2023 20:30,8/1/2023 9:30,3,normal
710217,11.4,0,0,0,2895016,2895016,11374477,Janitza_HE,7/31/2023 20:45,7/31/2023 20:30,Janitza,7/31/2023 20:45,8/1/2023 9:30,3,normal
710227,11.4,0,0,0,2895035,2895035,11374477,Janitza_HE,7/31/2023 21:00,7/31/2023 20:45,Janitza,7/31/2023 21:00,8/1/2023 9:30,3,normal
710247,11.25,0,0,0,2895073,2895073,11374477,Janitza_HE,7/31/2023 21:30,7/31/2023 21:15,Janitza,7/31/2023 21:30,8/1/2023 9:30,3,normal
710257,11.55,0,0,0,2895092,2895092,11374477,Janitza_HE,7/31/2023 21:45,7/31/2023 21:30,Janitza,7/31/2023 21:45,8/1/2023 9:30,3,normal
710267,10.95,0,0,0,2895111,2895111,11374477,Janitza_HE,7/31/2023 22:00,7/31/2023 21:45,Janitza,7/31/2023 22:00,8/1/2023 9:30,3,normal
711648,10.95,0,0,0,2901608,2901608,11374477,Janitza_HE,7/31/2023 22:15,7/31/2023 22:00,Janitza,7/31/2023 22:15,8/2/2023 9:30,3,normal
711658,11.4,0,0,0,2901627,2901627,11374477,Janitza_HE,7/31/2023 22:30,7/31/2023 22:15,Janitza,7/31/2023 22:30,8/2/2023 9:30,3,normal
711667,11.1,0,0,0,2901644,2901644,11374477,Janitza_HE,7/31/2023 22:45,7/31/2023 22:30,Janitza,7/31/2023 22:45,8/2/2023 9:30,3,normal
711676,10.65,0,0,0,2901660,2901660,11374477,Janitza_HE,7/31/2023 23:00,7/31/2023 22:45,Janitza,7/31/2023 23:00,8/2/2023 9:30,3,normal
711685,10.95,0,0,0,2901677,2901677,11374477,Janitza_HE,7/31/2023 23:15,7/31/2023 23:00,Janitza,7/31/2023 23:15,8/2/2023 9:30,3,normal
711694,10.5,0,0,0,2901694,2901694,11374477,Janitza_HE,7/31/2023 23:30,7/31/2023 23:15,Janitza,7/31/2023 23:30,8/2/2023 9:30,3,normal
711703,10.2,0,0,0,2901710,2901710,11374477,Janitza_HE,7/31/2023 23:45,7/31/2023 23:30,Janitza,7/31/2023 23:45,8/2/2023 9:30,3,normal
711712,3.5,0,0,0,2901727,2901727,11374477,Janitza_HE,8/1/2023 0:00,7/31/2023 23:45,Janitza,8/1/2023 0:00,8/2/2023 9:30,3,E3
711721,3.5,0,0,0,2901743,2901743,11374477,Janitza_HE,8/1/2023 0:15,8/1/2023 0:00,Janitza,8/1/2023 0:15,8/2/2023 9:30,3,E3
711730,3.4,0,0,0,2901760,2901760,11374477,Janitza_HE,8/1/2023 0:30,8/1/2023 0:15,Janitza,8/1/2023 0:30,8/2/2023 9:30,3,E3
711739,3.55,0,0,0,2901776,2901776,11374477,Janitza_HE,8/1/2023 0:45,8/1/2023 0:30,Janitza,8/1/2023 0:45,8/2/2023 9:30,3,E3
711748,3.5,0,0,0,2901793,2901793,11374477,Janitza_HE,8/1/2023 1:00,8/1/2023 0:45,Janitza,8/1/2023 1:00,8/2/2023 9:30,3,E3
711766,3.5,0,0,0,2901825,2901825,11374477,Janitza_HE,8/1/2023 1:30,8/1/2023 1:15,Janitza,8/1/2023 1:30,8/2/2023 9:30,3,E3
711775,3.45,0,0,0,2901842,2901842,11374477,Janitza_HE,8/1/2023 1:45,8/1/2023 1:30,Janitza,8/1/2023 1:45,8/2/2023 9:30,3,E3
711784,3.5,0,0,0,2901858,2901858,11374477,Janitza_HE,8/1/2023 2:00,8/1/2023 1:45,Janitza,8/1/2023 2:00,8/2/2023 9:30,3,E3
711793,3.5,0,0,0,2901875,2901875,11374477,Janitza_HE,8/1/2023 2:15,8/1/2023 2:00,Janitza,8/1/2023 2:15,8/2/2023 9:30,3,E3
711811,3.55,0,0,0,2901908,2901908,11374477,Janitza_HE,8/1/2023 2:45,8/1/2023 2:30,Janitza,8/1/2023 2:45,8/2/2023 9:30,3,E3
711820,3.4,0,0,0,2901924,2901924,11374477,Janitza_HE,8/1/2023 3:00,8/1/2023 2:45,Janitza,8/1/2023 3:00,8/2/2023 9:30,3,E3
711829,3.55,0,0,0,2901941,2901941,11374477,Janitza_HE,8/1/2023 3:15,8/1/2023 3:00,Janitza,8/1/2023 3:15,8/2/2023 9:30,3,E3
711838,3.6,0,0,0,2901957,2901957,11374477,Janitza_HE,8/1/2023 3:30,8/1/2023 3:15,Janitza,8/1/2023 3:30,8/2/2023 9:30,3,E3
711847,3.85,0,0,0,2901974,2901974,11374477,Janitza_HE,8/1/2023 3:45,8/1/2023 3:30,Janitza,8/1/2023 3:45,8/2/2023 9:30,3,E3
711856,5.15,0,0,0,2901991,2901991,11374477,Janitza_HE,8/1/2023 4:00,8/1/2023 3:45,Janitza,8/1/2023 4:00,8/2/2023 9:30,3,E3
711865,4.55,0,0,0,2902007,2902007,11374477,Janitza_HE,8/1/2023 4:15,8/1/2023 4:00,Janitza,8/1/2023 4:15,8/2/2023 9:30,3,E3
711874,4.6,0,0,0,2902024,2902024,11374477,Janitza_HE,8/1/2023 4:30,8/1/2023 4:15,Janitza,8/1/2023 4:30,8/2/2023 9:30,3,E3
711883,4.75,0,0,0,2902042,2902042,11374477,Janitza_HE,8/1/2023 4:45,8/1/2023 4:30,Janitza,8/1/2023 4:45,8/2/2023 9:30,3,E3
711901,5.5,0,0,0,2902076,2902076,11374477,Janitza_HE,8/1/2023 5:15,8/1/2023 5:00,Janitza,8/1/2023 5:15,8/2/2023 9:30,3,E3
711910,5.6,0,0,0,2902094,2902094,11374477,Janitza_HE,8/1/2023 5:30,8/1/2023 5:15,Janitza,8/1/2023 5:30,8/2/2023 9:30,3,E3
711919,6.65,0,0,0,2902111,2902111,11374477,Janitza_HE,8/1/2023 5:45,8/1/2023 5:30,Janitza,8/1/2023 5:45,8/2/2023 9:30,3,E3
711928,6.25,0,0,0,2902129,2902129,11374477,Janitza_HE,8/1/2023 6:00,8/1/2023 5:45,Janitza,8/1/2023 6:00,8/2/2023 9:30,3,E3
711937,8.5,0,0,0,2902147,2902147,11374477,Janitza_HE,8/1/2023 6:15,8/1/2023 6:00,Janitza,8/1/2023 6:15,8/2/2023 9:30,3,E3
711946,9,0,0,0,2902165,2902165,11374477,Janitza_HE,8/1/2023 6:30,8/1/2023 6:15,Janitza,8/1/2023 6:30,8/2/2023 9:30,3,E3
